\en	random	29	8	2	0.8888888888888888	5	1	0	(4, 5)	LR	0	1	1	0	0	0
\en	random	29	8	2	0.8888888888888888	5	1	0	(4, 6)	LR	1	1	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(2, 4)	LR	1	1	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(4, 3)	RL	0	1	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(6, 1)	RL	4	3	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(6, 5)	RL	0	1	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(6, 7)	LR	0	1	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(6, 8)	LR	1	1	1	0	0	0
\en	real	29	8	4	0.8888888888888888	5	1	0	(8, 2)	RL	5	3	0	1	1	2
\en	random	36	10	3	0.9090909090909091	4	0	0	(9, 0)	RL	8	5	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(9, 5)	RL	3	3	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(9, 8)	RL	0	1	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(5, 2)	RL	2	1	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(2, 4)	LR	1	1	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(8, 6)	RL	1	1	1	0	0	0
\en	random	36	10	3	0.9090909090909091	4	0	0	(6, 7)	LR	0	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(1, 3)	LR	1	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(3, 5)	LR	1	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(6, 7)	LR	0	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(9, 1)	RL	6	4	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(9, 11)	LR	1	1	1	0	0	0
\en	real	36	10	2	0.9090909090909091	6	0	0	(11, 10)	RL	0	1	1	0	0	0
\en	random	40	6	2	0.8571428571428571	4	0	0	(4, 0)	RL	3	2	1	0	0	0
\en	random	40	6	2	0.8571428571428571	4	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	random	40	6	2	0.8571428571428571	4	0	0	(0, 3)	LR	2	1	1	0	0	0
\en	random	40	6	2	0.8571428571428571	4	0	0	(3, 1)	RL	1	1	1	0	0	0
\en	random	40	6	2	0.8571428571428571	4	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	40	6	3	0.8571428571428571	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	40	6	3	0.8571428571428571	3	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	40	6	3	0.8571428571428571	3	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	real	40	6	3	0.8571428571428571	3	0	0	(3, 5)	LR	1	1	1	0	0	0
\en	real	40	6	3	0.8571428571428571	3	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	random	55	3	1	0.75	3	0	0	(0, 1)	LR	0	1	1	0	0	0
\en	random	55	3	1	0.75	3	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	real	55	3	2	0.75	2	0	0	(3, 1)	RL	1	1	1	0	0	0
\en	real	55	3	2	0.75	2	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(0, 8)	LR	7	4	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(8, 6)	RL	1	1	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(8, 7)	RL	0	1	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(6, 1)	RL	4	2	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(1, 3)	LR	1	1	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(1, 4)	LR	2	2	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(1, 5)	LR	3	2	1	0	0	0
\en	random	63	9	3	0.9	6	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(1, 3)	LR	0	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(4, 1)	RL	1	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(6, 8)	LR	1	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(8, 7)	RL	0	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(8, 9)	LR	0	1	1	0	0	0
\en	real	63	9	2	0.9	5	0	0	(9, 10)	LR	0	1	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(0, 2)	LR	1	1	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(0, 9)	LR	8	4	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(2, 5)	LR	2	2	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(2, 6)	LR	3	2	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(9, 7)	RL	1	1	1	0	0	0
\en	random	69	10	4	0.9090909090909091	4	0	0	(7, 8)	LR	0	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(3, 1)	RL	1	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(4, 7)	LR	2	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(7, 10)	LR	2	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(10, 8)	RL	1	1	1	0	0	0
\en	real	69	10	3	0.9090909090909091	5	0	0	(10, 9)	RL	0	1	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(0, 1)	LR	0	1	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(0, 2)	LR	1	1	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(0, 9)	LR	8	4	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(0, 10)	LR	9	5	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(2, 5)	LR	2	2	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(2, 6)	LR	3	3	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(5, 3)	RL	1	1	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(9, 7)	RL	1	1	1	0	0	0
\en	random	70	11	4	0.9166666666666666	5	0	0	(9, 8)	RL	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(2, 5)	LR	2	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(6, 9)	LR	1	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(9, 7)	RL	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(9, 11)	LR	1	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(11, 10)	RL	0	1	1	0	0	0
\en	real	70	11	3	0.9166666666666666	6	0	0	(11, 12)	LR	0	1	1	0	0	0
\en	random	76	5	2	0.8333333333333334	3	0	0	(4, 0)	RL	3	2	1	0	0	0
\en	random	76	5	2	0.8333333333333334	3	0	0	(4, 2)	RL	1	1	1	0	0	0
\en	random	76	5	2	0.8333333333333334	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	random	76	5	2	0.8333333333333334	3	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	76	5	2	0.8333333333333334	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	76	5	2	0.8333333333333334	3	0	0	(2, 5)	LR	1	1	1	0	0	0
\en	real	76	5	2	0.8333333333333334	3	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	76	5	2	0.8333333333333334	3	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	random	80	4	1	0.8	4	0	0	(0, 3)	LR	2	2	1	0	0	0
\en	random	80	4	1	0.8	4	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	80	4	1	0.8	4	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	80	4	2	0.8	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	80	4	2	0.8	3	0	0	(2, 4)	LR	1	1	1	0	0	0
\en	real	80	4	2	0.8	3	0	0	(4, 3)	RL	0	1	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(0, 7)	LR	6	4	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(6, 1)	RL	4	2	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(1, 3)	LR	1	1	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	random	85	8	3	0.8888888888888888	6	0	0	(3, 5)	LR	1	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(2, 4)	LR	1	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(4, 3)	RL	0	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(6, 7)	LR	0	1	1	0	0	0
\en	real	85	8	2	0.8888888888888888	6	0	0	(7, 8)	LR	0	1	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(0, 1)	LR	0	1	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(0, 7)	LR	6	4	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(7, 3)	RL	3	3	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(6, 4)	RL	1	1	1	0	0	0
\en	random	87	8	2	0.8888888888888888	5	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(2, 4)	LR	1	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(4, 3)	RL	0	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(6, 7)	LR	0	1	1	0	0	0
\en	real	87	8	2	0.8888888888888888	6	0	0	(7, 8)	LR	0	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(10, 0)	RL	9	4	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(10, 6)	RL	3	2	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(10, 7)	RL	2	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(6, 1)	RL	4	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(1, 3)	LR	1	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(1, 4)	LR	2	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(1, 5)	LR	3	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(7, 8)	LR	0	1	1	0	0	0
\en	random	88	11	4	0.9166666666666666	4	0	0	(7, 9)	LR	1	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(1, 8)	LR	6	4	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(3, 6)	LR	2	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(6, 4)	RL	1	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(6, 5)	RL	0	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(8, 7)	RL	0	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(8, 11)	LR	2	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(11, 9)	RL	1	1	1	0	0	0
\en	real	88	11	2	0.9166666666666666	5	0	0	(11, 10)	RL	0	1	1	0	0	0
\en	random	90	4	2	0.8	3	0	0	(3, 0)	RL	2	2	1	0	0	0
\en	random	90	4	2	0.8	3	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	random	90	4	2	0.8	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	90	4	2	0.8	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	90	4	2	0.8	3	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	90	4	2	0.8	3	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	random	120	4	3	0.8	2	0	0	(1, 0)	RL	0	1	1	0	0	0
\en	random	120	4	3	0.8	2	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	random	120	4	3	0.8	2	0	0	(1, 3)	LR	1	1	1	0	0	0
\en	real	120	4	3	0.8	2	0	0	(3, 1)	RL	1	1	1	0	0	0
\en	real	120	4	3	0.8	2	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	120	4	3	0.8	2	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	random	127	5	3	0.8333333333333334	3	0	0	(4, 2)	RL	1	1	1	0	0	0
\en	random	127	5	3	0.8333333333333334	3	0	0	(2, 0)	RL	1	1	1	0	0	0
\en	random	127	5	3	0.8333333333333334	3	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	random	127	5	3	0.8333333333333334	3	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	127	5	3	0.8333333333333334	3	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	real	127	5	3	0.8333333333333334	3	0	0	(1, 5)	LR	2	1	1	0	0	0
\en	real	127	5	3	0.8333333333333334	3	0	0	(1, 7)	LR	3	2	1	0	0	0
\en	real	127	5	3	0.8333333333333334	3	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(4, 0)	RL	3	1	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(4, 7)	LR	2	2	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(0, 1)	LR	0	1	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(0, 2)	LR	1	1	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(0, 3)	LR	2	1	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	random	131	8	3	0.8888888888888888	4	0	0	(6, 5)	RL	0	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(3, 5)	LR	1	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(6, 7)	LR	0	1	1	0	0	0
\en	real	131	8	2	0.8888888888888888	5	0	0	(7, 8)	LR	0	1	1	0	0	0
\en	random	150	6	2	0.8571428571428571	4	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	random	150	6	2	0.8571428571428571	4	0	0	(4, 1)	RL	2	1	1	0	0	0
\en	random	150	6	2	0.8571428571428571	4	0	0	(4, 3)	RL	0	1	1	0	0	0
\en	random	150	6	2	0.8571428571428571	4	0	0	(1, 0)	RL	0	1	1	0	0	0
\en	random	150	6	2	0.8571428571428571	4	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	real	150	6	2	0.8571428571428571	5	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	150	6	2	0.8571428571428571	5	0	0	(2, 3)	LR	0	1	1	0	0	0
\en	real	150	6	2	0.8571428571428571	5	0	0	(3, 4)	LR	0	1	1	0	0	0
\en	real	150	6	2	0.8571428571428571	5	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	real	150	6	2	0.8571428571428571	5	0	0	(5, 6)	LR	0	1	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(8, 6)	RL	1	1	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(8, 7)	RL	0	1	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(6, 0)	RL	5	4	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(6, 2)	RL	3	3	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(0, 1)	LR	0	1	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(0, 9)	LR	8	6	0	1	1	3
\en	random	160	10	2	0.9090909090909091	6	1	0	(2, 5)	LR	2	2	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(5, 4)	RL	0	1	1	0	0	0
\en	random	160	10	2	0.9090909090909091	6	1	0	(4, 3)	RL	0	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(2, 1)	RL	0	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(2, 4)	LR	1	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(2, 5)	LR	2	2	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(4, 3)	RL	0	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(4, 10)	LR	4	2	0	1	1	1
\en	real	160	10	3	0.9090909090909091	4	1	0	(5, 6)	LR	0	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(10, 8)	RL	1	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(10, 9)	RL	0	1	1	0	0	0
\en	real	160	10	3	0.9090909090909091	4	1	0	(10, 11)	LR	0	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(9, 0)	RL	8	5	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(9, 8)	RL	0	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(8, 6)	RL	1	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(6, 4)	RL	1	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(6, 5)	RL	0	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(6, 7)	LR	0	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(4, 1)	RL	2	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(4, 3)	RL	0	1	1	0	0	0
\en	random	166	10	3	0.9090909090909091	6	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(1, 2)	LR	0	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(1, 4)	LR	2	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(4, 3)	RL	0	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(4, 7)	LR	2	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(7, 5)	RL	1	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(7, 6)	RL	0	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(7, 8)	LR	0	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(7, 9)	LR	1	1	1	0	0	0
\en	real	166	10	4	0.9090909090909091	5	0	0	(9, 10)	LR	0	1	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(8, 7)	RL	0	1	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(7, 0)	RL	6	5	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(7, 2)	RL	4	4	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(7, 3)	RL	3	3	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(2, 1)	RL	0	1	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(3, 6)	LR	2	2	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(6, 4)	RL	1	1	1	0	0	0
\en	random	167	9	3	0.9	6	0	0	(4, 5)	LR	0	1	1	0	0	0
\en	real	167	9	3	0.9	5	0	0	(3, 2)	RL	0	1	1	0	0	0
\en	real	167	9	3	0.9	5	0	0	(3, 7)	LR	3	2	1	0	0	0
\en	real	167	9	3	0.9	5	0	0	(5, 4)	RL	0	1	1	0	0	0
\en	real	167	9	3	0.9	5	0	0	(7, 5)	RL	1	1	1	0	0	0
